,ID,RA (J2000),Dec (J2000),UT Date,Mag,images,SDSS,Others,Followed,Last,LC,FC,Classification,SubClassification,Survey,tag
9292,MLS120120:080648+192709,121.70173,19.45262,20120120.32,21.05,1201201181074122584,yes,12258,no,2016-06-05,12258,yes,AGN," SDSS mag 21,5    ",MLS,0
9293,MLS120120:080449+191228,121.20284,19.20769,20120120.32,21.07,1201201181074118356,yes,11835,no,2016-06-05,11835,yes,AGN," SDSS mag 21,9    ",MLS,0
9294,MLS120120:080422+175241,121.09091000000001,17.87797,20120120.32,21.01,1201201171074112880,yes,11288,no,2016-03-12,11288,yes,AGN," SDSS mag 22,6    ",MLS,0
9295,MLS120120:080941+171528,122.42243,17.25781,20120120.32,16.25,1201201161094122462,yes,12246,no,2016-06-03,12246,yes,CV," (CSS120120_080941) mag 20,6    ",MLS,2
9296,MLS120120:080401+151513,121.00332,15.253589999999999,20120120.32,18.0,1201201151084102466,yes,10246,no,2015-04-28,10246,yes,SN," CGCG_088-026 SDSS mag 14,6   ",MLS,5
9297,MLS120120:075829+141338,119.6222,14.227120000000001,20120120.37,20.95,1201201141084104275,yes,10427,no,2016-06-13,10427,yes,AGN," SDSS mag 22,0    ",MLS,0
9298,MLS120120:075254+141332,118.22691,14.225629999999999,20120120.38,20.1,1201201141074104116,yes,10411,no,2016-06-13,10411,yes,Var,       ,MLS,7
9299,MLS120120:075821+133522,119.58843999999999,13.58932,20120120.37,20.54,1201201131084116446,yes,11644,no,2014-11-27,11644,yes,AGN," SDSS mag 21,7    ",MLS,0
9300,MLS120120:012859+111527,22.24383,11.25739,20120120.16,19.64,1201201110214106308,no,10630,no,2015-10-23,10630,yes,SN," SDSS mag 21,9    ",MLS,5
9301,MLS120120:011501+105505,18.75527,10.91807,20120120.17,20.18,1201201110184101517,yes,10151,no,2015-11-12,10151,yes,AGN?," SDSS mag 22,1    ",MLS,0
9302,MLS120120:004007+090530,10.02853,9.0917,20120120.13,20.88,1201201090104107088,no,10708,no,2015-09-25,10708,yes,AGN," SDSS mag 22,4    ",MLS,0
9303,MLS120119:075359+295455,118.4962,29.915229999999998,20120119.27,21.31,1201191290964115471,yes,11547,no,2016-06-14,11547,yes,SN?," SDSS mag 21,8    ",MLS,5
9304,MLS120119:075219+274911,118.07762,27.819740000000003,20120119.27,20.73,1201191270984115943,yes,11594,no,2016-06-14,11594,yes,SN," SDSS mag 21,7    ",MLS,5
9305,MLS120119:075628+272326,119.11532,27.390620000000002,20120119.27,18.37,1201191270984106622,yes,10662,no,2016-06-14,10662,yes,Blazar," SDSS mag 19,0    ",MLS,1
9306,MLS120119:070943+275448,107.43083,27.913459999999997,20120119.22,20.71,1201191270894125422,no,12542,no,2016-02-05,12542,yes,AGN, MLS mag 22    ,MLS,0
9307,MLS120119:083308+230400,128.28463,23.06666,20120119.43,20.67,1201191231104106413,yes,10641,no,2016-03-12,10641,yes,AGN," SDSS mag 22,3    ",MLS,0
9308,MLS120119:083150+224236,127.95716999999999,22.70993,20120119.43,18.33,1201191221104117137,yes,11713,no,2016-02-09,11713,yes,AGN," SDSS mag 18,7    ",MLS,0
9309,MLS120119:083316+203902,128.31671,20.6505,20120119.43,20.67,1201191211124101544,yes,10154,no,2016-02-26,10154,yes,AGN, SDSS mag 20    ,MLS,0
9310,MLS120119:083201+211047,128.00318000000001,21.17977,20120119.43,21.79,1201191211114111363,yes,11136,no,2016-02-26,11136,yes,Unknown, MLS 22     ,MLS,6
9311,MLS120119:112232+033523,170.63475,3.5895900000000003,20120119.5,21.49,1201191031584106070,yes,10607,no,2016-05-07,10607,yes,Unknown, SDSS mag >22    ,MLS,6
9312,MLS120119:112529+022512,171.3707,2.4201,20120119.49,21.39,1201191021594104357,yes,10435,no,2016-05-07,10435,yes,AGN?," SDSS mag 21,9    ",MLS,0
9313,MLS120119:111826+011025,169.60862,1.17353,20120119.5,21.77,1201191011574101336,yes,10133,no,2016-04-25,10133,yes,Ast?,       ,MLS,8
9314,MLS120119:111112+015054,167.80182,1.84825,20120119.5,21.01,1201191011564113921,yes,11392,no,2016-04-25,11392,yes,Ast?,       ,MLS,8
9315,MLS120119:001245+003139,3.1877299999999997,0.52742,20120119.11,21.46,1201191000034107283,yes,10728,no,2015-12-02,10728,yes,AGN," SDSS mag 21,9    ",MLS,0
9316,MLS120119:140018-094637,210.07432999999997,-9.77683,20120119.54,20.33,1201190101924117031,yes,11703,no,2016-04-25,11703,yes,AGN," SDSS mag 21,3    ",MLS,0
9317,MLS120118:075750+245121,119.45893999999998,24.85586,20120118.28,19.12,1201181241024121597,yes,12159,no,2016-03-01,12159,yes,Flare," SDSS mag 20,7    ",MLS,3
9318,MLS120118:074836+240024,117.15048,24.006729999999997,20120118.22,15.77,1201181241004104518,yes,10451,no,2016-03-01,10451,yes,Blazar," PKS_0745+241 SDSS mag 18,6   ",MLS,1
9319,MLS120118:072334+245111,110.89321000000001,24.85308,20120118.18,17.55,1201181240944130461,yes,13046,no,2016-03-12,13046,yes,AGN?," MLS mag 17,5    ",MLS,0
9320,MLS120118:081731+233521,124.3797,23.589270000000003,20120118.39,18.82,1201181231074116335,yes,11633,no,2016-06-05,11633,yes,Blazar," SDSS maf 20,3    ",MLS,1
9321,MLS120118:080952+221550,122.46715,22.26385,20120118.36,20.53,1201181221064113111,yes,11311,no,2016-03-01,11311,yes,AGN," SDSS mag 21,3    ",MLS,0
9322,MLS120118:080735+223434,121.89758,22.576220000000003,20120118.36,20.92,1201181221054119446,yes,11944,no,2016-04-05,11944,yes,Unknown, MLS mag 22    ,MLS,6
9323,MLS120118:080639+213312,121.66458,21.553420000000003,20120118.36,21.17,1201181211064119266,yes,11926,no,2016-04-17,11926,yes,AGN," SDSS mag 21,7    ",MLS,0
9324,MLS120118:080222+194014,120.59223,19.67052,20120118.36,20.44,1201181201064104120,yes,10412,no,2016-04-17,10412,yes,AGN," SDSS mag 21,1    ",MLS,0
9325,MLS120118:075008+185905,117.5318,18.98471,20120118.33,18.72,1201181181044112549,yes,11254,no,2016-04-17,11254,yes,SN," SDSS mag 20,1    ",MLS,5
9326,MLS120118:114727+024324,176.86227,2.72345,20120118.51,19.22,1201181021644109034,yes,10903,no,2016-05-07,10903,yes,SN," SDSS mag 21,3    ",MLS,5
9327,MLS120114:072609+303458,111.53626000000001,30.582759999999997,20120114.28,19.67,1201141300894107124,yes,10712,no,2014-12-24,10712,yes,Blazar," SDSS mag 20,9    ",MLS,1
9328,MLS120114:072712+301215,111.80051,30.204079999999998,20120114.28,19.64,1201141290914123424,yes,12342,no,2016-01-20,12342,yes,AGN," SDSS mag 20,9    ",MLS,0
9329,MLS120114:072837+251846,112.15593999999999,25.3128,20120114.28,20.18,1201141250954110126,yes,11012,no,2016-02-29,11012,yes,AGN," SDSS mag 20,6    ",MLS,0
9330,MLS120111:042649+295216,66.70326,29.87112,20120111.15,18.66,1201111290544116723,yes,11672,no,2016-02-07,11672,yes,SN?," SDSS mag 20,3    ",MLS,5
9331,MLS120104:075718+195732,119.32623999999998,19.95891,20120104.39,20.57,1201041201054109301,yes,10930,no,2016-06-05,10930,yes,SN," SDSS mag 21,6    ",MLS,5
9332,MLS120104:075925+193623,119.85238000000001,19.60634,20120104.39,20.53,1201041201054102334,yes,10233,no,2016-06-05,10233,yes,Unknown, SDSS mag >22    ,MLS,6
9333,MLS120104:080309+185851,120.78883,18.980710000000002,20120104.43,20.68,1201041181074111282,yes,11128,no,2016-06-05,11128,yes,AGN?," SDSS mag 21,1    ",MLS,0
9334,MLS120104:075434+183236,118.64296999999999,18.543210000000002,20120104.4,20.21,1201041181054102876,yes,10287,no,2016-04-17,10287,yes,AGN," SDSS mag 21,1    ",MLS,0
9335,MLS120104:075218+184133,118.0755,18.69241,20120104.4,20.12,1201041181044106104,yes,10610,no,2016-04-17,10610,yes,AGN," SDSS mag 20,9    ",MLS,0
9336,MLS120104:082952+151655,127.46826999999999,15.28183,20120104.46,20.91,1201041151144102358,yes,10235,no,2016-02-29,10235,yes,AGN?," SDSS mag 22,5    ",MLS,0
9337,MLS120104:095743+101704,149.42725,10.28444,20120104.49,20.88,1201041101374109034,yes,10903,no,2016-02-25,10903,yes,SN," SDSS mag 20,7    ",MLS,5
9338,MLS120104:095007+090711,147.52891,9.1197,20120104.49,20.12,1201041091354107149,yes,10714,no,2016-02-26,10714,yes,AGN," SDSS mag 20,3    ",MLS,0
9339,MLS120102:074251+184130,115.71216000000001,18.69174,20120102.41,20.31,1201021181024109241,yes,10924,no,2016-03-31,10924,yes,AGN," SDSS mag 21,3    ",MLS,0
9340,MLS120102:130623-023814,196.5949,-2.6372299999999997,20120102.52,20.13,1201020021824111301,yes,11130,no,2016-05-10,11130,yes,AGN, SDSS mag 21    ,MLS,0
9341,MLS120101:032241+231710,50.67277,23.286189999999998,20120101.15,20.64,1201011230444109079,no,10907,no,2016-02-27,10907,yes,AGN, MLS mag 22    ,MLS,0
9342,MLS120101:032446+223327,51.19283,22.55746,20120101.15,20.05,1201011220444115712,no,11571,no,2015-11-20,11571,yes,SN," mag 21,8     ",MLS,5
9343,MLS120101:091114+093715,137.80791000000002,9.62086,20120101.44,19.59,1201011091264118961,yes,11896,no,2016-02-09,11896,yes,AGN," SDSS mag 20,4    ",MLS,0
9344,MLS120101:085658+091136,134.24004,9.19342,20120101.45,20.68,1201011091234110689,yes,11068,no,2016-01-31,11068,yes,AGN," SDSS mag 21,3    ",MLS,0
9345,MLS111231:033523+200236,53.8478,20.04335,20111231.18,20.31,1112311200474110593,no,11059,no,2016-02-03,11059,yes,AGN," mag 22,0     ",MLS,0
9346,MLS111231:022108+202225,35.282759999999996,20.373620000000003,20111231.15,21.02,1112311200314115924,yes,11592,no,2015-12-16,11592,yes,Ast?,       ,MLS,8
9347,MLS111231:032217+185926,50.5702,18.99042,20111231.18,21.25,1112311180454111775,yes,11177,no,2016-03-14,11177,yes,AGN," SDSS mag 22,2    ",MLS,0
9348,MLS111231:022630+182957,36.624140000000004,18.4993,20111231.15,21.59,1112311180334101584,no,10158,no,2015-12-13,10158,yes,Unknown,       ,MLS,6
9349,MLS111231:021817+170934,34.571,17.15955,20111231.16,19.9,1112311160314115399,yes,11539,no,2015-12-17,11539,yes,AGN," SDSS mag 20,5    ",MLS,0
9350,MLS111231:050707+130811,76.77905,13.136289999999999,20111231.22,21.32,1112311130704104443,no,10444,no,2015-12-13,10444,yes,Unknown, mag 22     ,MLS,6
9351,MLS111231:075853+120030,119.7212,12.00844,20111231.46,19.59,1112311121094102617,yes,10261,no,2016-06-13,10261,yes,AGN," SDSS mag 20,0    ",MLS,0
9352,MLS111230:042108+270220,65.28313,27.038970000000003,20111230.21,17.17,1112301260554125640,yes,12564,no,2015-12-02,12564,yes,YSO," 2MASS_J042107 SDSS mag 20,0   ",MLS,8
9353,MLS111230:022114+120606,35.308,12.10161,20111230.18,21.0,1112301120324102875,yes,10287,no,2016-02-15,10287,yes,AGN," SDSS mag 22,2    ",MLS,0
9354,MLS111230:130246-070901,195.69091,-7.15033,20111230.52,21.94,1112300071804107411,no,10741,no,2016-05-10,10741,yes,Blazar,       ,MLS,1
9355,MLS111230:130716-055716,196.81816,-5.95442,20111230.51,20.39,1112300051814109502,no,10950,no,2016-05-30,10950,yes,Unknown, MLS mag >22    ,MLS,6
9356,MLS111230:132031-044542,200.12938,-4.7617400000000005,20111230.54,21.32,1112300041854110091,no,11009,no,2016-04-01,11009,yes,AGN, mag 22     ,MLS,0
9357,MLS111229:080843+300059,122.18104,30.01626,20111229.32,20.81,1112291290994115797,yes,11579,no,2016-06-14,11579,yes,AGN," SDSS mag 21,2    ",MLS,0
9358,MLS111229:080608+291936,121.53446000000001,29.32655,20111229.32,20.42,1112291290994101889,yes,10188,no,2016-06-14,10188,yes,AGN," SDSS mag 21,0    ",MLS,0
9359,MLS111229:080306+292426,120.77382,29.40735,20111229.32,19.91,1112291290984103669,yes,10366,no,2016-06-14,10366,yes,AGN," SDSS mag 20,2    ",MLS,0
9360,MLS111229:082404+271436,126.01816000000001,27.24345,20111229.32,20.96,1112291271044103288,yes,10328,no,2016-01-28,10328,yes,AGN," SDSS mag 21,8    ",MLS,0
9361,MLS111229:080620+271009,121.58514,27.169179999999997,20111229.32,20.48,1112291271004101823,yes,10182,no,2016-06-14,10182,yes,AGN," SDSS mag 21,3    ",MLS,0
9362,MLS111229:045931+154340,74.87976,15.727889999999999,20111229.21,17.63,1112291150674113939,no,11393,no,2013-12-25,11393,yes,Flare," MLS mag 18,4    ",MLS,3
9363,MLS111228:073824+334919,114.59903,33.82204,20111228.41,20.9,1112281340894105537,yes,10553,no,2016-01-19,10553,yes,SN?," SDSS mag 22,2    ",MLS,5
9364,MLS111228:075701+281620,119.25357,28.27218,20111228.37,20.77,1112281280984102161,yes,10216,no,2016-01-19,10216,yes,AGN," SDSS mag 21,9    ",MLS,0
9365,MLS111228:040702+252416,61.75825,25.40458,20111228.16,20.76,1112281250524111515,no,11151,no,2015-11-13,11151,yes,AGN,       ,MLS,0
9366,MLS111228:040946+242648,62.44115,24.44661,20111228.16,20.42,1112281240534113036,yes,11303,no,2016-02-11,11303,yes,Flare," SDSS mag 20,8    ",MLS,3
9367,MLS111228:040055+215521,60.22736,21.922539999999998,20111228.13,20.38,1112281220524105648,no,10564,no,2016-02-12,10564,yes,Flare," mag 21,2     ",MLS,3
9368,MLS111228:041353+170348,63.4697,17.063370000000003,20111228.19,18.54,1112281160574112277,yes,11227,no,2016-02-09,11227,yes,SN, mag 19     ,MLS,5
9369,MLS111228:035911+152547,59.794340000000005,15.42964,20111228.2,21.36,1112281150544104556,yes,10455,no,2016-02-05,10455,yes,SN, SDSS mag 22    ,MLS,5
9370,MLS111228:101558+141916,153.99114,14.32119,20111228.47,20.95,1112281141394103513,yes,10351,no,2016-02-28,10351,yes,SN?, mag >22     ,MLS,5
9371,MLS111228:101134+150649,152.89039,15.11375,20111228.47,20.77,1112281141384108958,yes,10895,no,2016-02-28,10895,yes,SN," SDSS mag 21,8    ",MLS,5
9372,MLS111227:072009+313106,110.03549,31.51825,20111227.35,20.92,1112271310874103061,yes,10306,no,2016-01-17,10306,yes,AGN?," SDSS mag 21,7    ",MLS,0
9373,MLS111227:072145+303804,110.43766000000001,30.63444,20111227.35,20.32,1112271300894108848,yes,10884,no,2014-12-24,10884,yes,AGN/Var," mag 21,5     ",MLS,0
9374,MLS111227:071633+293258,109.13723999999999,29.54944,20111227.32,20.28,1112271290894108355,no,10835,no,2014-11-19,10835,yes,SN, MLS mag 22    ,MLS,5
9375,MLS111227:073419+271310,113.57775,27.21933,20111227.31,20.0,1112271270944103300,yes,10330,no,2016-01-18,10330,yes,Var," SDSS mag 20,0    ",MLS,7
9376,MLS111227:035527+203228,58.86261999999999,20.54106,20111227.15,20.97,1112271200524117321,no,11732,no,2016-03-27,11732,yes,SN, MLS mag 22    ,MLS,5
9377,MLS111227:081133+173723,122.88699,17.623179999999998,20111227.39,20.95,1112271171094106384,yes,10638,no,2016-03-12,10638,yes,AGN," SDSS mag 21,4    ",MLS,0
9378,MLS111227:080448+173647,121.20053999999999,17.61315,20111227.39,20.59,1112271171084106284,yes,10628,no,2016-03-12,10628,yes,SN," SDSS mag >22,5    ",MLS,5
9379,MLS111227:034501+182239,56.2555,18.37751,20111227.16,21.13,1112271170504117308,no,11730,no,2016-03-26,11730,yes,Unknown,       ,MLS,6
9380,MLS111227:100839+100817,152.16228999999998,10.13798,20111227.42,20.58,1112271101394107676,yes,10767,no,2016-03-15,10767,yes,Ast?,       ,MLS,8
9381,MLS111227:100310+092601,150.79373999999999,9.43356,20111227.43,21.89,1112271091384114241,yes,11424,no,2016-03-01,11424,yes,SN/Ast,       ,MLS,5
9382,MLS111227:100049+090351,150.20621,9.064060000000001,20111227.43,21.26,1112271091384107532,yes,10753,no,2016-03-01,10753,yes,SN?, mag >22     ,MLS,5
9383,MLS111227:112614+052311,171.55768999999998,5.38635,20111227.47,19.79,1112271041594217152,yes,21715,no,2016-05-07,21715,yes,AGN," SDSS mag 21,0    ",MLS,0
9384,MLS111227:112730+044450,171.87545,4.747269999999999,20111227.47,20.68,1112271041594206012,yes,20601,no,2016-05-07,20601,yes,AGN," SDSS mag 21,9    ",MLS,0
9385,MLS111227:111527+034201,168.86111,3.70016,20111227.48,21.34,1112271031564107204,yes,10720,no,2016-04-24,10720,yes,Unknown, SDSS mag >22    ,MLS,6
9386,MLS111227:112434+030455,171.14318,3.08205,20111227.48,20.97,1112271021594115853,yes,11585,no,2016-05-07,11585,yes,AGN?," SDSS mag 21,7    ",MLS,0
9387,MLS111227:124651-055601,191.71148,-5.93361,20111227.51,20.25,1112270051774107142,yes,10714,no,2016-03-28,10714,yes,SN," SDSS mag 21,8    ",MLS,5
9388,MLS111227:234038-021320,355.15729,-2.2221,20111227.12,20.78,1112270023294113286,yes,11328,no,2015-10-08,11328,yes,AGN," mag 21,7     ",MLS,0
9389,MLS111227:233354-005418,353.4742,-0.9050799999999999,20111227.12,20.69,1112270003274102499,yes,10249,no,2015-06-12,10249,yes,AGN?," mag 21,6     ",MLS,0
9390,MLS111226:043757+254623,69.48621999999999,25.773020000000002,20111226.18,16.52,1112261250594115242,yes,11524,no,2015-11-21,11524,yes,YSO, 2MASS_J043756      ,MLS,8
9391,MLS111226:054043+235248,85.18029,23.880129999999998,20111226.33,19.7,1112261240734102770,no,10277,no,2016-03-02,10277,yes,Unknown,       ,MLS,6
9392,MLS111226:133548-043015,203.94862,-4.50416,20111226.54,19.94,1112260041894115368,no,11536,no,2016-04-01,11536,yes,SN?, MLS mag >22    ,MLS,5
9393,MLS111226:225156-023401,342.98159,-2.56702,20111226.08,19.87,1112260023184108659,yes,10865,no,2014-01-21,10865,yes,Blazar," SDSS mag 21,5    ",MLS,1
9394,MLS111225:053547+225101,83.94704,22.850270000000002,20111225.29,19.2,1112251230724104928,no,10492,no,2016-03-02,10492,yes,CV?,       ,MLS,2
9395,MLS111225:044857+233432,72.23888000000001,23.57552,20111225.23,20.66,1112251230624120892,yes,12089,no,2016-03-30,12089,yes,Unknown," SDSS mag 22,3    ",MLS,6
9396,MLS111225:095258+120123,148.24317,12.02299,20111225.46,21.04,1112251121354101854,yes,10185,no,2016-03-15,10185,yes,AGN?," SDSS mag 21,7    ",MLS,0
9397,MLS111225:114237+101144,175.65431,10.19562,20111225.49,19.76,1112251101614107087,yes,10708,no,2016-03-10,10708,yes,Var," SDSS mag 21,2    ",MLS,7
9398,MLS111225:095251+100539,148.21397,10.09405,20111225.45,21.86,1112251101364104672,yes,10467,no,2016-02-25,10467,yes,Ast?, SDSS mag > 22   ,MLS,8
9399,MLS111225:115109+052146,177.78853999999998,5.36265,20111225.51,19.94,1112251041644113284,yes,11328,no,2016-05-04,11328,yes,AGN," SDSS mag 21,1    ",MLS,0
9400,MLS111225:114857+043734,177.23843,4.626180000000001,20111225.51,20.92,1112251041644104931,yes,10493,no,2016-05-04,10493,yes,Unknown," SDSS mag 21,0    ",MLS,6
9401,MLS111225:113554+050237,173.97371,5.04362,20111225.51,20.85,1112251041614111311,yes,11131,no,2016-05-10,11131,yes,SN?, SDSS mag >22    ,MLS,5
9402,MLS111225:113846+035506,174.69191999999998,3.9182099999999997,20111225.51,20.4,1112251031624110260,yes,11026,no,2016-05-07,11026,yes,SN," SDSS mag 22,4    ",MLS,5
9403,MLS111225:125106-000447,192.77613,-0.07968,20111225.54,19.63,1112250001794113244,yes,11324,no,2015-04-22,11324,yes,SN," SDSS mag 21,2    ",MLS,5
9404,MLS111224:041258+255607,63.24211,25.93525,20111224.18,19.17,1112241250544118033,yes,11803,no,2015-11-21,11803,yes,HPM," 2MASS_J041257 SDSS mag 21,4   ",MLS,4
9405,MLS111216:072618+230001,111.57683999999999,23.00038,20111216.49,16.09,1112161230964105184,yes,10518,no,2016-03-12,10518,yes,HPM," mag 16,1 LP_365-8    ",MLS,4
9406,MLS111130:071646+324314,109.19122,32.72056,20111130.51,19.48,1111301330864106457,no,10645,no,2015-03-11,10645,yes,AGN,       ,MLS,0
9407,MLS111130:084400+214657,131.00048,21.782429999999998,20111130.53,20.88,1111301221134102442,yes,10244,no,2016-02-29,10244,yes,SN?," SDSS mag 21,8    ",MLS,5
9408,MLS111130:033834+223259,54.643280000000004,22.54985,20111130.25,18.86,1111301220474120416,no,12041,no,2016-02-04,12041,yes,SN, 2011jb 2MASX_J033834 mag 16   ,MLS,5
9409,MLS111130:032136+223346,50.40201,22.562820000000002,20111130.26,17.61,1111301220444119707,no,11970,no,2015-11-20,11970,yes,SN, 2011iz 2MASX_J032136 mag 15   ,MLS,5
9410,MLS111130:085059+205544,132.74442,20.92892,20111130.53,20.96,1111301211164106360,yes,10636,no,2016-05-09,10636,yes,Ast?,       ,MLS,8
9411,MLS111130:084808+205526,132.03161,20.923820000000003,20111130.53,20.77,1111301211154106176,yes,10617,no,2016-02-29,10617,yes,AGN," mag 21,2     ",MLS,0
9412,MLS111130:085409+201339,133.53933,20.227510000000002,20111130.53,17.71,1111301201174111025,yes,11102,no,2016-06-14,11102,yes,CV," SDSS mag 20,5    ",MLS,2
9413,MLS111130:041026+183247,62.609230000000004,18.54649,20111130.33,20.52,1111301180554102365,yes,10236,no,2016-02-08,10236,yes,Var,       ,MLS,7
9414,MLS111130:033857+183404,54.73817,18.56778,20111130.29,20.91,1111301180494102931,no,10293,no,2016-03-26,10293,yes,AGN," MLS mag 22,0    ",MLS,0
9415,MLS111130:045545+155703,73.93594,15.95084,20111130.41,19.22,1111301150664117754,no,11775,no,2013-12-25,11775,yes,AGN,       ,MLS,0
9416,MLS111130:044717+135554,71.81934,13.93172,20111130.41,19.51,1111301130654119415,no,11941,no,2015-11-13,11941,yes,AGN," MLS mag 21,3    ",MLS,0
9417,MLS111130:011023+033825,17.5963,3.64034,20111130.19,21.5,1111301030174106516,yes,10651,no,2014-10-12,10651,yes,SN?,       ,MLS,5
9418,MLS111129:014125+120955,25.352929999999997,12.16531,20111129.15,20.36,1111291120234102612,no,10261,no,2015-10-22,10261,yes,AGN," mag 21,0     ",MLS,0
9419,MLS111129:012905+114913,22.271829999999998,11.820210000000001,20111129.15,20.29,1111291110214109479,no,10947,no,2015-10-23,10947,yes,SN," SDSS mag 21,9    ",MLS,5
9420,MLS111129:012542+114049,21.42351,11.6804,20111129.13,20.84,1111291110204110965,no,11096,no,2015-11-02,11096,yes,SN?," SDSS mag 22,1    ",MLS,5
9421,MLS111129:012224+110829,20.59904,11.14138,20111129.14,19.49,1111291110194104030,no,10403,no,2015-11-02,10403,yes,Flare," SDSS mag 21,1    ",MLS,3
9422,MLS111129:012021+105810,20.08897,10.96957,20111129.14,19.87,1111291110194101989,no,10198,no,2015-11-02,10198,yes,SN," SDSS mag 20,4    ",MLS,5
9423,MLS111128:025953+243442,44.97016,24.57838,20111128.23,21.07,1111281240394114448,no,11444,no,2016-02-28,11444,yes,AGN?,       ,MLS,0
9424,MLS111128:030338+240750,45.90801,24.13058,20111128.23,20.47,1111281240394105679,no,10567,no,2016-02-28,10567,yes,AGN/SN,       ,MLS,0
9425,MLS111128:081242+225259,123.1749,22.882939999999998,20111128.37,19.87,1111281231064102852,yes,10285,no,2016-06-05,10285,yes,AGN/CV," SDSS mag 20,8    ",MLS,0
9426,MLS111128:080519+232047,121.32955,23.346410000000002,20111128.37,20.9,1111281231044112812,yes,11281,no,2016-06-05,11281,yes,AGN?," SDSS mag 21,7    ",MLS,0
9427,MLS111128:081613+215332,124.05467,21.892229999999998,20111128.36,21.18,1111281221074104761,yes,10476,no,2016-01-27,10476,yes,Ast?,       ,MLS,8
9428,MLS111128:090821+163337,137.08818,16.5603,20111128.4,18.53,1111281161224105246,yes,10524,no,2016-02-10,10524,yes,SN," 2011ji SDSS mag 19,8   ",MLS,5
9429,MLS111128:090149+152328,135.45414,15.39105,20111128.4,20.99,1111281151214103475,yes,10347,no,2016-02-08,10347,yes,AGN?," mag 22,0     ",MLS,0
9430,MLS111128:085906+151707,134.77348999999998,15.285210000000001,20111128.4,20.11,1111281151214102026,yes,10202,no,2016-02-08,10202,yes,AGN," mag 20,7     ",MLS,0
9431,MLS111128:100109+124221,150.28654,12.70571,20111128.44,20.19,1111281121374113693,yes,11369,no,2016-03-15,11369,yes,SN," SDSS mag 20,5    ",MLS,5
9432,MLS111128:105806+061200,164.52501999999998,6.19998,20111128.47,20.63,1111281051524110846,yes,11084,no,2016-05-10,11084,yes,SN?, mag 22     ,MLS,5
9433,MLS111128:215855-102703,329.73107999999996,-10.45084,20111128.12,21.13,1111280103014106309,no,10630,no,2015-12-02,10630,yes,Unknown,       ,MLS,6
9434,MLS111128:215030-094949,327.62568,-9.83037,20111128.12,20.5,1111280102994117389,no,11738,no,2015-11-21,11738,yes,Unknown,       ,MLS,6
9435,MLS111127:043009+183731,67.53589000000001,18.625320000000002,20111127.37,20.22,1111271180604103239,yes,10323,no,2016-06-06,10323,yes,Unknown," SDSS mag 22,3    ",MLS,6
9436,MLS111127:084111+175247,130.29782,17.87977,20111127.49,19.6,1111271171164106757,yes,10675,no,2016-04-18,10675,yes,AGN," mag 20,6     ",MLS,0
9437,MLS111127:034714+135236,56.8065,13.876560000000001,20111127.28,19.29,1111271130524115699,no,11569,no,2015-12-15,11569,yes,AGN," mag 20,3     ",MLS,0
9438,MLS111127:033342+131632,53.42561,13.275689999999999,20111127.28,19.07,1111271130494103793,yes,10379,no,2015-12-15,10379,yes,SN," SDSS mag 21,0    ",MLS,5
9439,MLS111127:022116+125551,35.31798,12.930769999999999,20111127.18,20.57,1111271120324113719,yes,11371,no,2016-02-15,11371,yes,SN," SDSS mag 22,0    ",MLS,5
9440,MLS111127:040633+114832,61.63735,11.80896,20111127.32,19.94,1111271110564114020,no,11402,no,2014-03-12,11402,yes,Unknown," mag 20,5     ",MLS,6
9441,MLS111127:215405-135350,328.52232000000004,-13.89735,20111127.1,19.46,1111270132964103116,no,10311,no,2014-10-21,10311,yes,AGN," mag 20,5     ",MLS,0
9442,MLS111126:071406+271059,108.52548999999999,27.183120000000002,20111126.31,19.24,1111261270904103014,no,10301,no,2015-11-14,10301,yes,SN," MLS mag 21,0    ",MLS,5
9443,MLS111126:083319+172925,128.32796000000002,17.49021,20111126.38,20.97,1111261171144102643,yes,10264,no,2016-05-15,10264,yes,Ast?,       ,MLS,8
9444,MLS111126:082906+164954,127.27586000000001,16.831570000000003,20111126.38,22.05,1111261161144108466,yes,10846,no,2016-06-12,10846,yes,Ast/SN?,       ,MLS,8
9445,MLS111126:092326+160519,140.86025,16.088520000000003,20111126.42,21.7,1111261151264115265,yes,11526,no,2016-05-01,11526,yes,AGN?," SDSS mag 22,0    ",MLS,0
9446,MLS111126:092544+143534,141.43348,14.59276,20111126.42,20.95,1111261141274109471,yes,10947,no,2016-05-01,10947,yes,SN?," SDSS mag 21,9    ",MLS,5
9447,MLS111126:090839+145855,137.16091,14.981910000000001,20111126.43,20.66,1111261141244115760,yes,11576,no,2016-03-04,11576,yes,AGN?," SDSS mag 21,2    ",MLS,0
9448,MLS111126:092534+134312,141.39237,13.72006,20111126.42,20.71,1111261131284111464,yes,11146,no,2016-05-01,11146,yes,SN," SDSS mag 23,8    ",MLS,5
9449,MLS111126:110125+074342,165.35258000000002,7.72835,20111126.49,19.84,1111261081524102355,yes,10235,no,2016-03-01,10235,yes,AGN," mag 21,8     ",MLS,0
9450,MLS111126:121149+053219,182.95376000000002,5.5386,20111126.52,20.12,1111261051694101807,yes,10180,no,2016-04-02,10180,yes,Flare?," SDSS mag 20,6    ",MLS,3
9451,MLS111126:121109+040534,182.7873,4.09271,20111126.52,20.57,1111261031694111982,yes,11198,no,2016-03-27,11198,yes,SN?," SDSS mag 21,3    ",MLS,5
