,ID,RA (J2000),Dec (J2000),UT Date,Mag,images,SDSS,Others,Followed,Last,LC,FC,Classification,SubClassification,Survey,tag
11411,SSS130621:191833-521451,289.63563999999997,-52.24745,20130621.0,17.94,1306210510924105112,no,10511,no,2013-06-21,10511,yes,SN," 2MASX_J191834 mag 16,2    ",SSS,5
11412,SSS130621:213306-365342,323.27555,-36.8951,20130621.0,19.53,1306210371304117222,no,11722,no,2013-06-21,11722,yes,Unknown, mag 21     ,SSS,6
11414,SSS130616:130558-394513,196.49094,-39.75372,20130616.0,17.92,1306160390774114272,no,11427,no,2013-06-16,11427,yes,CV, >20      ,SSS,2
11416,SSS130603:144816-292834,222.06508,-29.476020000000002,20130603.0,18.14,1306030290984119711,no,11971,no,2013-07-02,11971,yes,Unknown, mag >21     ,SSS,6
11417,SSS130531:144134-202020,220.38984,-20.339010000000002,20130531.0,18.57,1305310211034136087,no,13608,no,2013-05-31,13608,yes,SN, (CSS130515) mag 21    ,SSS,5
11418,SSS130531:121323-163907,183.34503999999998,-16.65201,20130531.0,17.14,1305310170884124039,no,12403,no,2013-07-01,12403,yes,Flare," mag 20,5     ",SSS,3
11419,SSS130529:194602-494556,296.50862,-49.76548,20130529.0,15.45,1305290490994115113,no,11511,no,2013-07-03,11511,yes,HPM, 2MASS_J19460      ,SSS,4
11422,SSS130529:094048-052610,145.19825,-5.43613,20130529.0,18.7,1305290050734106863,no,10686,no,2013-05-29,10686,yes,SN, 2013bk      ,SSS,5
11423,SSS130520:151515-360919,228.81326,-36.15538,20130520.0,17.9,1305200350954106176,no,10617,no,2013-06-03,10617,yes,SN," mag 15,8     ",SSS,5
11424,SSS130514:082144-534419,125.43441000000001,-53.73866999999999,20130514.0,17.83,1305140530384132818,no,13281,no,2013-05-14,13281,yes,Unknown," mag >21,5     ",SSS,6
11425,SSS130514:094630-314043,146.62351999999998,-31.67871,20130514.0,17.63,1305140310644116717,no,11671,no,2013-05-14,11671,yes,CV," mag >20,5     ",SSS,2
11426,SSS130514:212502-214311,321.25808,-21.71969,20130514.0,15.9,1305140211504108212,no,10821,no,2013-05-14,10821,yes,CV," mag 19,3     ",SSS,2
11427,SSS130514:131515-175756,198.8117,-17.96545,20130514.0,14.68,1305140170954102974,no,10297,no,2013-06-04,10297,yes,SN," (Howerton) mag 14,7    ",SSS,5
11429,SSS130510:121651-365243,184.21087,-36.87871,20130510.0,17.15,1305100370744135312,no,13531,no,2013-05-10,13531,yes,CV, mag >21     ,SSS,2
11430,SSS130510:120632-370229,181.63173999999998,-37.041270000000004,20130510.0,14.7,1305100370734131585,no,13158,no,2013-05-10,13158,yes,CV," mag 19,0     ",SSS,2
11431,SSS130510:131804-323245,199.51561,-32.54592,20130510.0,19.44,1305100330844137362,no,13736,no,2013-06-16,13736,yes,CV," mag 20,5     ",SSS,2
11432,SSS130510:101409-270802,153.5395,-27.134009999999996,20130510.0,19.78,1305100270694121866,no,12186,no,2013-05-10,12186,yes,Unknown,       ,SSS,6
11433,SSS130510:144418-201951,221.07305,-20.33095,20130510.0,16.61,1305100211044134866,no,13486,no,2013-07-05,13486,yes,HPM, 2MASSJ1444206      ,SSS,4
11434,SSS130510:165127-131809,252.86355,-13.30245,20130510.0,18.37,1305100131234127582,no,12758,no,2013-05-10,12758,yes,Unknown," mag >21,5     ",SSS,6
11435,SSS130510:055938-123515,89.90935999999999,-12.58751,20130510.0,18.86,1305100130444129225,no,12922,no,2013-05-10,12922,yes,Unknown,       ,SSS,6
11436,SSS130506:110713-354522,166.80282,-35.75609,20130506.0,19.77,1305060350694112457,no,11245,no,2013-06-16,11245,yes,Unknown," mag >21,5     ",SSS,6
11437,SSS130506:104817-300716,162.07065,-30.120990000000003,20130506.0,12.14,1305060290724103247,no,10324,no,2013-06-16,10324,yes,HPM, LHS_2311      ,SSS,4
11438,SSS130504:150957-234859,227.48854,-23.81626,20130504.0,16.8,1305040231054109344,no,10934,no,2013-07-02,10934,yes,CV, mag 21     ,SSS,2
11439,SSS130504:122436-193917,186.15027,-19.6547,20130504.0,19.06,1305040190884107245,no,10724,no,2013-07-01,10724,yes,SN," mag 20,5     ",SSS,5
11441,SSS130503:070131-603702,105.37771000000001,-60.61736,20130503.0,16.75,1305030610264126933,no,12693,no,2013-05-03,12693,yes,CV," mag >20,5     ",SSS,2
11444,SSS130502:104813-395620,162.05491,-39.93886,20130502.0,13.94,1305020390644112977,no,11297,no,2013-05-02,11297,yes,HPM, 2MASSJ10481      ,SSS,4
11446,SSS130426:114141-363544,175.4209,-36.59568,20130426.0,16.34,1304260370714127478,no,12747,no,2013-04-26,12747,yes,CV," mag 20,5     ",SSS,2
11447,SSS130426:194049-302410,295.20515,-30.402720000000002,20130426.0,18.13,1304260311284163451,no,16345,no,2013-04-26,16345,yes,CV," mag >20,5     ",SSS,2
11448,SSS130426:193718-264744,294.32317,-26.79563,20130426.0,17.32,1304260271324159285,no,15928,no,2013-04-26,15928,yes,Flare, mag >20     ,SSS,3
11449,SSS130425:101307-135635,153.2809,-13.943079999999998,20130425.0,17.76,1304250130754101612,no,10161,no,2013-05-31,10161,yes,HPM," 2MASS_J101307 17,7     ",SSS,4
11450,SSS130422:141534-341340,213.89164,-34.2277,20130422.0,14.32,1304220330904101568,no,10156,no,2013-06-03,10156,yes,CV," mag 18,5     ",SSS,2
11451,SSS130422:140756-332924,211.98156,-33.490120000000005,20130422.0,17.11,1304220330894119134,no,11913,no,2013-06-03,11913,yes,SN," ESO_384-G057 mag 15,0    ",SSS,5
11453,SSS130420:154045-185654,235.18556,-18.94826,20130420.0,16.87,1304200191124136025,no,13602,no,2013-07-03,13602,yes,CV," mag 21,5     ",SSS,2
11454,SSS130418:063932-400836,99.88346999999999,-40.143240000000006,20130418.0,16.86,1304180390404104481,no,10448,no,2013-04-18,10448,yes,CV, mag >20     ,SSS,2
11456,SSS130413:094551-194402,146.46249,-19.73379,20130413.0,14.4,1304130190704108349,no,10834,no,2013-05-10,10834,yes,CV," (ecllipsing) mag 17,2    ",SSS,2
11459,SSS130410:122753-420437,186.97133,-42.077020000000005,20130410.0,13.47,1304100410724109670,no,10967,no,2013-05-08,10967,yes,HPM, 2MASS_J122754      ,SSS,4
11460,SSS130409:130509-415545,196.28935,-41.92928,20130409.0,17.62,1304090410754113894,no,11389,no,2013-05-08,11389,yes,CV," mag >20,5     ",SSS,2
11461,SSS130408:122745-454113,186.93842,-45.687059999999995,20130408.0,14.67,1304080450674129235,no,12923,no,2013-05-06,12923,yes,HPM, 2MASS_J122746      ,SSS,4
11462,SSS130408:121439-460318,183.66256,-46.05495,20130408.0,13.68,1304080450664113813,no,11381,no,2013-05-06,11381,yes,HPM, 2MASS_J121440      ,SSS,4
11463,SSS130408:140704-115802,211.76792999999998,-11.96717,20130408.0,19.6,1304080111044101697,yes,10169,no,2013-07-05,10169,yes,AGN," SDSS mag 21,0    ",SSS,0
11466,SSS130404:145211-292707,223.04554,-29.451940000000004,20130404.0,17.1,1304040290984119724,no,11972,no,2013-07-02,11972,yes,CV, mag >20     ,SSS,2
11467,SSS130404:083708-151017,129.28475,-15.171289999999999,20130404.0,16.88,1304040150634125404,no,12540,no,2013-06-08,12540,yes,CV, mag > 20    ,SSS,2
11469,SSS130404:102843-081927,157.17861000000002,-8.32429,20130404.0,16.06,1304040090784123598,no,12359,no,2013-06-11,12359,yes,CV, (CSS090331) mag 18    ,SSS,2
11470,SSS130404:102545-092516,156.43745,-9.42118,20130404.0,18.94,1304040090774108114,no,10811,no,2013-06-11,10811,yes,CV, (CSS110311) mag >21    ,SSS,2
11471,SSS130404:102043-062657,155.17864,-6.44912,20130404.0,18.18,1304040070774119936,no,11993,no,2013-06-11,11993,yes,SN," 2013bg mag >21,5    ",SSS,5
11473,SSS130402:141135-282828,212.89791,-28.47435,20130402.0,17.69,1304020290944138583,no,13858,no,2013-07-01,13858,yes,CV, (spec) mag 21    ,SSS,2
11474,SSS130402:140523-190210,211.34516000000002,-19.03605,20130402.0,14.16,1304020191004116659,no,11665,no,2013-05-31,11665,yes,CV," mag 20,5     ",SSS,2
11475,SSS130329:070601-503732,106.50344,-50.62555,20130329.0,17.77,1303290510344139873,no,13987,no,2013-04-29,13987,yes,CV," mag 20,5     ",SSS,2
11476,SSS130329:185603-405201,284.01367,-40.86695,20130329.0,18.34,1303290411094167447,no,16744,no,2013-03-29,16744,yes,CV, mag >21     ,SSS,2
11477,SSS130329:064610-410416,101.54294,-41.07098,20130329.0,14.75,1303290410394125047,no,12504,no,2013-04-18,12504,yes,CV," 1RXSJ0646 mag 17,5    ",SSS,2
11478,SSS130329:111742-203116,169.42536,-20.52124,20130329.0,16.16,1303290210804120196,no,12019,no,2013-06-21,12019,yes,CV, (spec) mag >21    ,SSS,2
11479,SSS130324:113801-352553,174.50333999999998,-35.431290000000004,20130324.0,18.85,1303240350724116008,no,11600,no,2013-05-07,11600,yes,Unknown, mag 21     ,SSS,6
11483,SSS130320:145535-153404,223.89595,-15.56773,20130320.0,13.83,1303200151094109228,no,10922,no,2013-07-05,10922,yes,HPM, LHS_385      ,SSS,4
11484,SSS130317:142756-420619,216.98458,-42.10537,20130317.0,14.45,1303170410834111805,no,11180,no,2013-05-14,11180,yes,Blazar, QSO_B1424-41      ,SSS,1
11486,SSS130317:061735-384641,94.39754,-38.77812,20130317.0,17.89,1303170390374128813,no,12881,no,2013-04-18,12881,yes,CV," mag 20,5     ",SSS,2
11487,SSS130317:061910-375714,94.79063000000001,-37.95394,20130317.0,19.3,1303170370384106249,no,10624,no,2013-04-18,10624,yes,Unknown," mag 20,5     ",SSS,6
11488,SSS130317:050350-190417,75.95936,-19.07129,20130317.0,17.32,1303170190364113928,no,11392,no,2013-03-17,11392,yes,SN, mag 16     ,SSS,5
11489,SSS130317:045447-181214,73.69516999999999,-18.20393,20130317.0,18.2,1303170190354121866,no,12186,no,2013-03-17,12186,yes,CV," 2XMM_J04544 mag 20,5    ",SSS,2
11490,SSS130316:144723-392124,221.84592999999998,-39.35667,20130316.0,18.47,1303160390874139948,no,13994,no,2013-05-14,13994,yes,CV," mag 20,5     ",SSS,2
11491,SSS130316:064606-353716,101.52513,-35.621,20130316.0,16.04,1303160350424113856,no,11385,no,2013-04-16,11385,yes,CV, mag 21     ,SSS,2
11493,SSS130314:074026-414351,115.10813,-41.73087,20130314.0,14.64,1303140410444126215,no,12621,no,2013-03-14,12621,yes,Var, IRAS_07387-4136      ,SSS,7
11494,SSS130314:040645-290928,61.68829,-29.15775,20130314.0,19.01,1303140290284112310,no,11231,no,2013-03-14,11231,yes,SN, 2MASX_J040645 mag 16    ,SSS,5
11495,SSS130313:140204-365251,210.51537000000002,-36.88071,20130313.0,15.58,1303130370854146919,no,14691,no,2013-06-03,14691,yes,CV," mag 19,5     ",SSS,2
11496,SSS130313:153757-244015,234.48691000000002,-24.670720000000003,20130313.0,17.67,1303130251074154194,no,15419,no,2013-07-03,15419,yes,CV," (Itagaki) mag 20,5    ",SSS,2
11497,SSS130313:161726-232948,244.36003,-23.49665,20130313.0,17.14,1303130231134127021,no,12702,no,2013-06-02,12702,yes,CV, mag 21     ,SSS,2
11499,SSS130312:113520-403422,173.83217,-40.57267,20130312.0,15.93,1303120410674150048,no,15004,no,2013-05-02,15004,yes,CV, mag >21     ,SSS,2
11500,SSS130312:140311-240135,210.79507,-24.026320000000002,20130312.0,17.36,1303120230984102599,no,10259,no,2013-07-02,10259,yes,CV," mag 20,5     ",SSS,2
11501,SSS130312:054944-210946,87.43205999999999,-21.16264,20130312.0,19.26,1303120210414117195,no,11719,no,2013-04-12,11719,yes,Unknown," mag >21,5     ",SSS,6
11502,SSS130312:140859-165709,212.24732999999998,-16.95244,20130312.0,17.88,1303120171024116887,no,11688,no,2013-05-31,11688,yes,CV, (spec) mag 21    ,SSS,2
11503,SSS130311:111518-452917,168.82505,-45.488009999999996,20130311.0,17.91,1303110450614130001,no,13000,no,2013-05-02,13000,yes,CV," (spec) mag 21,5    ",SSS,2
11504,SSS130311:110703-433146,166.76275,-43.529309999999995,20130311.0,16.82,1303110430624119371,no,11937,no,2013-05-02,11937,yes,CV, mag 21     ,SSS,2
11505,SSS130311:130508-375705,196.28186000000002,-37.95134,20130311.0,16.88,1303110370794109366,no,10936,no,2013-06-16,10936,yes,SN, (spec) mag 21    ,SSS,5
11506,SSS130307:115543-390220,178.93043,-39.03885,20130307.0,17.29,1303070390714133596,no,13359,no,2013-05-10,13359,yes,CV, mag >21     ,SSS,2
11507,SSS130307:101032-371232,152.63448,-37.20893,20130307.0,17.5,1303070370624133217,no,13321,no,2013-05-02,13321,yes,CV, mag 21     ,SSS,2
11508,SSS130307:114002-350527,175.00923999999998,-35.09089,20130307.0,17.99,1303070350724124963,no,12496,no,2013-05-07,12496,yes,SN, (spec) mag 18    ,SSS,5
11509,SSS130307:100006-341401,150.02312,-34.23348,20130307.0,15.61,1303070330634101223,no,10122,no,2013-05-14,10122,yes,SN," 2013E (BOSS) mag 13,9   ",SSS,5
11510,SSS130307:124643-293832,191.67781000000002,-29.64221,20130307.0,18.3,1303070290854112191,no,11219,no,2013-07-21,11219,yes,AGN," mag 20,3     ",SSS,0
11511,SSS130307:122355-275743,185.97881,-27.961840000000002,20130307.0,15.81,1303070270844104731,no,10473,no,2013-07-21,10473,yes,HPM, LHS_325a      ,SSS,4
11512,SSS130306:104456-290844,161.23423,-29.145459999999996,20130306.0,15.15,1303060290714119811,no,11981,no,2013-06-16,11981,yes,CV," mag 20,5     ",SSS,2
11513,SSS130305:090041-215035,135.17175,-21.84301,20130305.0,16.79,1303050210644106473,no,10647,no,2013-06-11,10647,yes,CV," mag 19,8     ",SSS,2
11514,SSS130305:093417-174421,143.57166,-17.73925,20130305.0,18.07,1303050170694106166,no,10616,no,2013-06-11,10616,yes,Var,       ,SSS,7
11515,SSS130304:114445-203141,176.18643,-20.52809,20130304.0,17.05,1303040210834119682,no,11968,no,2013-07-05,11968,yes,SN," 2013ao mag 20,5    ",SSS,5
11517,SSS130304:082627-192957,126.61451000000001,-19.49922,20130304.0,15.47,1303040190604125327,no,12532,no,2013-06-08,12532,yes,CV, mag 21     ,SSS,2
11518,SSS130304:114144-171349,175.43392,-17.230220000000003,20130304.0,17.59,1303040170844109870,no,10987,no,2013-07-05,10987,yes,SN," (spec) mag 21,5    ",SSS,5
11519,SSS130304:055628-172343,89.11721,-17.395229999999998,20130304.0,16.89,1303040170434115647,no,11564,no,2013-05-10,11564,yes,CV," (spec) mag >21,5    ",SSS,2
11520,SSS130221:133330-194457,203.37502,-19.7491,20130221.0,18.35,1302210190974106391,no,10639,no,2013-05-31,10639,yes,SN, (spec) mag >21    ,SSS,5
11521,SSS130110:103055-444459,157.72847,-44.74965,20130110.0,17.47,1301100450574174929,no,17492,no,2013-05-02,17492,yes,CV," mag 20,5     ",SSS,2
11522,SSS130110:060028-302234,90.11582,-30.376170000000002,20130110.0,16.91,1301100310394130540,no,13054,no,2013-04-16,13054,yes,CV, mag >21     ,SSS,2
11523,SSS130107:030147-461634,45.44672,-46.27619,20130107.0,16.57,1301070450174101345,no,10134,no,2013-01-07,10134,yes,CV," mag 20,5     ",SSS,2
11524,SSS130106:072037-551216,110.15212,-55.20437,20130106.0,18.02,1301060550324131867,no,13186,no,2013-04-29,13186,yes,CV, mag >21     ,SSS,2
11525,SSS130105:000514-434734,1.30949,-43.792840000000005,20130105.0,16.97,1301050430014105079,no,10507,no,2013-01-05,10507,yes,CV," mag 20,2     ",SSS,2
11526,SSS130103:232131-385659,350.37956,-38.94984,20130103.0,17.79,1301030391384113476,no,11347,no,2013-07-20,11347,yes,CV, mag 21     ,SSS,2
11528,SSS130102:055316-264847,88.31537,-26.813059999999997,20130102.0,15.57,1301020270404123016,no,12301,no,2013-04-10,12301,yes,CV, mag 21     ,SSS,2
11529,SSS130101:122222-311525,185.59011,-31.25692,20130101.0,12.36,1301010310804113661,no,11366,no,2013-06-08,11366,yes,CV," mag 19,2     ",SSS,2
11530,SSS130101:124643-293832,191.67765,-29.642120000000002,20130101.0,18.94,1301010290854108841,no,10884,no,2013-07-21,10884,yes,AGN," mag 20,5     ",SSS,0
11531,SSS121230:062138-594251,95.41029,-59.71406999999999,20121230.0,13.83,1212300590254111875,no,11187,no,2013-05-03,11187,yes,SN, 2012hr (BOSS)     ,SSS,5
11532,SSS121230:051454-600847,78.72292,-60.14637,20121230.0,18.1,1212300590214103915,no,10391,no,2012-12-30,10391,yes,SN," (OGLE-SN-044) mag 20,5    ",SSS,5
11534,SSS121218:033126-643911,52.858509999999995,-64.65293,20121218.0,14.13,1212180650124226603,no,22660,no,2012-12-18,22660,yes,HPM, 2MASS_J033125      ,SSS,4
11535,SSS121218:034259-640808,55.74435,-64.13545,20121218.0,14.38,1212180630134205931,no,20593,no,2012-12-18,20593,yes,HPM, 2MASS_J034257      ,SSS,4
11536,SSS121218:045137-581902,72.90409,-58.31711,20121218.0,15.79,1212180570214102329,no,10232,no,2012-12-18,10232,yes,HPM, 2MASS J045137     ,SSS,4
11537,SSS121217:112923-222938,172.34452,-22.49386,20121217.0,19.46,1212170230804128410,no,12841,no,2013-07-05,12841,yes,Unknown,       ,SSS,6
11538,SSS121217:062754-200330,96.97463,-20.05828,20121217.0,16.89,1212170190464103302,yes,10330,no,2013-05-11,10330,yes,CV, mag 21     ,SSS,2
11539,SSS121217:090930-124814,137.37532,-12.80376,20121217.0,18.22,1212170130674124347,no,12434,no,2013-05-29,12434,yes,Blazar, mag >20     ,SSS,1
11540,SSS121216:091626-280749,139.10945,-28.13028,20121216.0,19.15,1212160270634102936,no,10293,no,2013-05-09,10293,yes,Unknown, DSS mag >21    ,SSS,6
11541,SSS121216:092907-240505,142.27948,-24.08472,20121216.0,16.73,1212160230664101283,no,10128,no,2013-05-09,10128,yes,CV," MN_Hya mag 19,0    ",SSS,2
11542,SSS121210:041027-533640,62.611940000000004,-53.611090000000004,20121210.0,11.89,1212100530194109896,no,10989,no,2012-12-10,10989,yes,HPM, LHS_22      ,SSS,4
11543,SSS121203:033415-495326,53.564040000000006,-49.89055,20121203.0,15.91,1212030490184104961,no,10496,no,2012-12-03,10496,yes,HPM, 2MASS_J033412      ,SSS,4
11544,SSS121124:035206-390355,58.02541,-39.0653,20121124.0,18.19,1211240390234111885,no,11188,no,2013-04-02,11188,yes,SN," ESO_302-15 mag 15,5    ",SSS,5
11545,SSS121124:043743-355157,69.42883,-35.86585,20121124.0,19.43,1211240350294105137,no,10513,no,2013-03-24,10513,yes,Unknown," mag 20,5     ",SSS,6
11546,SSS121121:100735-201732,151.89428999999998,-20.292279999999998,20121121.0,16.04,1211210210714126643,no,12664,no,2013-05-10,12664,yes,CV, 1RXS_J10073 mag 19    ,SSS,2
11547,SSS121120:023241-391756,38.170609999999996,-39.29878,20121120.0,13.86,1211200390154110816,no,11081,no,2012-11-20,11081,yes,SN," 2012hc NGC986A (CHASE) mag 14,0  ",SSS,5
11549,SSS121119:042337-175143,65.90608,-17.86206,20121119.0,20.11,1211190170324103247,no,10324,no,2013-03-16,10324,yes,Unknown," mag 20,5     ",SSS,6
11551,SSS121118:010739-185416,16.91423,-18.90444,20121118.0,19.76,1211180190084113461,no,11346,no,2013-01-06,11346,yes,Unknown," mag 20,5     ",SSS,6
11552,SSS121118:003802-135139,9.50729,-13.860970000000002,20121118.0,14.73,1211180130054102793,no,10279,no,2012-11-18,10279,yes,SN," 2012gx MCG-02-02-072 mag 15,5   ",SSS,5
11553,SSS121114:033336-360735,53.40121,-36.12639,20121114.0,12.08,1211140350224101637,no,10163,no,2012-11-14,10163,yes,SN, 2012fr (Tarot) NGC_1365    ,SSS,5
11554,SSS121024:032214-625918,50.55849,-62.988409999999995,20121024.0,13.57,1210240630124121009,no,12100,no,2012-12-30,12100,yes,HPM, 2MASS_J032213      ,SSS,4
11555,SSS121023:034447-411744,56.19545,-41.29567,20121023.0,16.48,1210230410224110914,no,11091,no,2013-04-02,11091,yes,CV, mag 20     ,SSS,2
11556,SSS121016:032640-313949,51.66537,-31.663529999999998,20121016.0,19.4,1210160310234105943,no,10594,no,2012-10-16,10594,yes,SN, mag >21     ,SSS,5
11563,SSS121013:000340-301804,0.91843,-30.301190000000002,20121013.0,14.47,1210130310014125246,no,12524,no,2013-01-02,12524,yes,CV," 2QZ_J000340 mag 19,5    ",SSS,2
11569,SSS120907:212318-611513,320.82378,-61.253719999999994,20120907.0,12.92,1209070610794116740,no,11674,no,2013-04-25,11674,yes,HPM, LHS_3663      ,SSS,4
11570,SSS120907:211851-573841,319.71135,-57.64476,20120907.0,16.44,1209070570884110938,no,11093,no,2013-04-25,11093,yes,SN, 2012dy (BOSS)     ,SSS,5
11571,SSS120907:210145-543736,315.43637,-54.62669,20120907.0,15.06,1209070550924127062,no,12706,no,2013-04-25,12706,yes,HPM, 2MASS_J210145      ,SSS,4
11572,SSS120907:015030-214847,27.6245,-21.81296,20120907.0,19.64,1209070210134103276,no,10327,no,2013-01-06,10327,yes,Unknown, mag >21     ,SSS,6
11573,SSS120906:211209-470313,318.03708,-47.0537,20120906.0,17.26,1209060471104122285,no,12228,no,2013-07-05,12228,yes,SN," (Howerton) mag 15,2    ",SSS,5
11574,SSS120906:195112-212848,297.80037999999996,-21.479879999999998,20120906.0,18.11,1209060211394131052,no,13105,no,2013-06-02,13105,yes,CV, mag >21     ,SSS,2
11575,SSS120904:005217-620153,13.07194,-62.031380000000006,20120904.0,15.86,1209040610044105374,no,10537,no,2012-09-04,10537,yes,HPM, 2MASS_J005215      ,SSS,4
11576,SSS120903:005712-675609,14.301179999999999,-67.93571999999999,20120903.0,12.88,1209030670034109462,no,10946,no,2012-09-03,10946,yes,HPM, LTT546      ,SSS,4
11577,SSS120903:184502-495538,281.25642999999997,-49.92712,20120903.0,16.38,1209030490934123712,no,12371,no,2012-09-03,12371,yes,CV," mag 20,5     ",SSS,2
11578,SSS120903:184224-501403,280.60008999999997,-50.23408,20120903.0,16.63,1209030490934108243,no,10824,no,2012-09-03,10824,yes,CV," mag 20,5     ",SSS,2
11579,SSS120903:142429-164539,216.12116,-16.76089,20120903.0,15.14,1209030171044120313,no,12031,no,2013-05-31,12031,yes,SN, (unknown)      ,SSS,5
11580,SSS120828:233202-454503,353.00907,-45.750890000000005,20120828.0,17.79,1208280451264106073,no,10607,no,2013-07-20,10607,yes,SN, ESO_291-27      ,SSS,5
11581,SSS120828:164535-113320,251.39386000000002,-11.555530000000001,20120828.0,18.3,1208280111234113409,no,11340,no,2013-05-10,11340,yes,CV, mag >21     ,SSS,2
11582,SSS120828:033817-112948,54.57059,-11.49653,20120828.0,12.03,1208280110274106525,no,10652,no,2012-08-28,10652,yes,HPM, LHS_20      ,SSS,4
11583,SSS120827:010014-304831,15.05988,-30.80858,20120827.0,15.44,1208270310074114752,no,11475,no,2012-11-13,11475,yes,SN," ESO_412-1 mag 14,5    ",SSS,5
11584,SSS120827:030934-135434,47.38994,-13.90934,20120827.0,17.67,1208270130244102523,yes,10252,no,2013-03-11,10252,yes,HPM,       ,SSS,4
11585,SSS120827:031304-082332,48.267340000000004,-8.39214,20120827.0,17.22,1208270090244119566,yes,11956,no,2012-11-13,11956,yes,SN," 2MASS_J031304 z=0,03 mag 15,5   ",SSS,5
11588,SSS120817:002822-305723,7.09095,-30.95642,20120817.0,19.09,1208170310044215046,no,21504,no,2013-01-02,21504,yes,SN," 2MASX_J002822 z=0,051     ",SSS,5
11589,SSS120816:012937-175040,22.40618,-17.84455,20120816.0,17.88,1208160170114103042,no,10304,no,2013-01-06,10304,yes,SN, mag 21     ,SSS,5
11590,SSS120814:130548-360301,196.44869,-36.05035,20120814.0,17.12,1208140350814105492,no,10549,no,2013-06-16,10549,yes,CV," mag 20,5     ",SSS,2
11591,SSS120814:221925-282323,334.85221,-28.389840000000003,20120814.0,13.34,1208140291474131439,no,13143,no,2013-06-23,13143,yes,HPM, LHS_3793      ,SSS,4
11593,SSS120814:221352-124146,333.4661,-12.69603,20120814.0,18.42,1208140131634121666,no,12166,no,2013-04-17,12166,yes,SN," mag 20,5     ",SSS,5
11595,SSS120813:122355-275743,185.97891,-27.96183,20120813.0,15.77,1208130270844104263,no,10426,no,2013-07-21,10426,yes,HPM, LHS_325a      ,SSS,4
11596,SSS120811:124603-165210,191.51084,-16.86946,20120811.0,18.64,1208110170924114100,yes,11410,no,2013-06-04,11410,yes,SN," SDSS mag 22,6    ",SSS,5
11597,SSS120810:225747-653725,344.44746000000004,-65.62363,20120810.0,13.85,1208100650744113469,no,11346,no,2012-11-13,11346,yes,HPM,       ,SSS,4
11598,SSS120810:231802-560926,349.50757000000004,-56.15713,20120810.0,17.96,1208100551024104013,no,10401,no,2012-11-13,10401,yes,SN, (spec)      ,SSS,5
11599,SSS120810:142714-383114,216.80982999999998,-38.52052,20120810.0,16.22,1208100390854171574,no,17157,no,2013-05-14,17157,yes,CV," mag 20,5     ",SSS,2
11601,SSS120809:184207-555427,280.52896,-55.90744,20120809.0,12.34,1208090550824125941,no,12594,no,2013-06-04,12594,yes,Var,       ,SSS,7
11603,SSS120807:214146-641115,325.44338999999997,-64.18744000000001,20120807.0,17.14,1208070630764104681,no,10468,no,2013-04-25,10468,yes,Blazar,       ,SSS,1
11604,SSS120807:210512-624707,316.30072,-62.7852,20120807.0,15.34,1208070630734131873,no,13187,no,2013-04-25,13187,yes,HPM, 2MASS_J210511      ,SSS,4
11605,SSS120807:212047-622704,320.19459,-62.4512,20120807.0,14.44,1208070610794100956,no,10095,no,2013-04-25,10095,yes,HPM, LHS_3658      ,SSS,4
11606,SSS120807:233315-330852,353.31184,-33.14778,20120807.0,18.24,1208070331494112436,no,11243,no,2012-12-29,11243,yes,SN, mag >20     ,SSS,5
11607,SSS120807:232900-294646,352.25189,-29.77945,20120807.0,15.13,1208070291554104873,no,10487,no,2012-11-13,10487,yes,CV, VY_Scl      ,SSS,2
11608,SSS120806:135449-310650,208.70252,-31.11385,20120806.0,19.01,1208060310904125244,no,12524,no,2013-06-03,12524,yes,CV, mag 21     ,SSS,2
11609,SSS120731:214217-674801,325.57238,-67.80032,20120731.0,14.08,1207310670664110342,no,11034,no,2012-11-13,11034,yes,CV," mag 16,5     ",SSS,2
11610,SSS120731:133757-175428,204.48853,-17.907770000000003,20120731.0,14.9,1207310170984103013,no,10301,no,2013-05-31,10301,yes,SN, (Howerton) SNhunt141     ,SSS,5
11613,SSS120725:202916-505847,307.31573,-50.97959,20120725.0,14.28,1207250510984131280,no,13128,no,2013-07-03,13128,yes,CV," mag 19,2     ",SSS,2
11614,SSS120724:231448-433623,348.69997,-43.606359999999995,20120724.0,13.92,1207240431284109622,no,10962,no,2013-07-20,10962,yes,SN, 2012dj (Parker)     ,SSS,5
11616,SSS120724:224740-362254,341.91539,-36.38158,20120724.0,14.21,1207240371374125883,no,12588,no,2013-07-20,12588,yes,CV," mag 19,5     ",SSS,2
11618,SSS120723:212235-333355,320.64701,-33.56518,20120723.0,17.53,1207230331354107292,no,10729,no,2013-04-18,10729,yes,SN," 2MASX_J21223598-333352 mag 16,7    ",SSS,5
11619,SSS120722:212040-164751,320.16553,-16.797420000000002,20120722.0,17.47,1207220171534115977,yes,11597,no,2013-05-09,11597,yes,CV," SDSS mag 21,1    ",SSS,2
11620,SSS120721:200606-313353,301.52459,-31.564590000000003,20120721.0,15.22,1207210311304119409,no,11940,no,2013-06-08,11940,yes,HPM, LHS_3520      ,SSS,4
11621,SSS120721:125901-133442,194.75346000000002,-13.57826,20120721.0,15.6,1207210130954106637,no,10663,no,2013-06-04,10663,yes,CV," mag 19,7     ",SSS,2
11622,SSS120718:154335-355906,235.89434,-35.985009999999996,20120718.0,17.38,1207180350974115080,no,11508,no,2013-07-02,11508,yes,CV, mag >20     ,SSS,2
